"category","goods_no","title","subtitle","author","author_url","publisher","publisher_url","publish_date","discount_rate","price_discount","price_original","point","review_count","review_score","sale_count","sale_status","event_title","event_period","tag","used_count","ebook_exist","ebook_price","preview_exist","revised_info","image_url","detail_url","delivery_info","description"
"게임","142689645","월드 오브 마인크래프트",NA,"Mojang Studio; 이주안","https://www.yes24.com/product/search?domain=ALL&query=Mojang%2520Studio&authorNo=192263&author=Mojang Studio; https://www.yes24.com/product/search?domain=ALL&query=%25EC%259D%25B4%25EC%25A3%25BC%25EC%2595%2588&authorNo=181159&author=이주안","영진닷컴","https://www.yes24.com/product/search?&domain=ALL&company=%ec%98%81%ec%a7%84%eb%8b%b7%ec%bb%b4&query=%25EC%2598%2581%25EC%25A7%2584%25EB%258B%25B7%25EC%25BB%25B4","2025년 02월","10","31,500","35,000","포인트적립1,750원","2","10.0","판매지수 1,110",NA,NA,NA,"#게임의역사",NA,"N",NA,"Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/142689645","내일 (5/12, 월) 도착예정","마인크래프트 탄생 15주년 기념 스페셜 에디션마인크래프트는 여러 가지 블록으로 이루어진 자원을 이용해 멋진 건축물을 만들거나, 무기를 만들어 적과 싸우는 등 다양한 활동을 할 수 있는 게임이다. 전 세계 수억..."
"게임","141835517","한 시간 만에 게임 만들기",NA,"게임도칸; 김은철; 유세라","https://www.yes24.com/product/search?domain=ALL&query=%25EA%25B2%258C%25EC%259E%2584%25EB%258F%2584%25EC%25B9%25B8&authorNo=484240&author=게임도칸; https://www.yes24.com/product/search?domain=ALL&query=%25EA%25B9%2580%25EC%259D%2580%25EC%25B2%25A0&authorNo=183965&author=김은철; https://www.yes24.com/product/search?domain=ALL&query=%25EC%259C%25A0%25EC%2584%25B8%25EB%259D%25BC&authorNo=183966&author=유세라","영진닷컴","https://www.yes24.com/product/search?&domain=ALL&company=%ec%98%81%ec%a7%84%eb%8b%b7%ec%bb%b4&query=%25EC%2598%2581%25EC%25A7%2584%25EB%258B%25B7%25EC%25BB%25B4","2025년 01월","10","23,400","26,000","포인트적립1,300원","18","9.8","판매지수 612",NA,NA,NA,NA,NA,"N",NA,"Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/141835517","2일 이내 (5/13, 화) 출고예정","간단한 C언어 지식 만으로 만드는 7가지 클래식 게임게임 엔진의 대중화 이후 게임 개발은 예전보다 매우 쉬워졌지만, 여전히 초보자에게는 높은 벽으로 느껴진다. 그 이유는 여러 가지가 있지만 가장 큰 이유를 하..."
"게임","141383309","레트로 게이밍 가이드북",NA,"조 반스; 김수환","https://www.yes24.com/product/search?domain=ALL&query=%25EC%25A1%25B0%2520%25EB%25B0%2598%25EC%258A%25A4&authorNo=483332&author=조 반스; https://www.yes24.com/product/search?domain=ALL&query=%25EA%25B9%2580%25EC%2588%2598%25ED%2599%2598&authorNo=261890&author=김수환","서울문화사","https://www.yes24.com/product/search?&domain=ALL&company=%ec%84%9c%ec%9a%b8%eb%ac%b8%ed%99%94%ec%82%ac&query=%25EC%2584%259C%25EC%259A%25B8%25EB%25AC%25B8%25ED%2599%2594%25EC%2582%25AC","2025년 01월","10","14,220","15,800","포인트적립790원","1","10.0","판매지수 624",NA,NA,NA,NA,NA,"N",NA,"Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/141383309","내일 (5/12, 월) 도착예정","클래식 게임부터 최신 게임까지!1980년대부터 2000년대를 대표하는 게임들의 재발견!〈레트로 게이밍 가이드북〉이 책은 〈PAC-MAN〉부터 〈슈퍼 마리오 브라더스〉까지 놀랍도록 멋진 클래식 게임들을 소개한 가이..."
"게임","140829584","게임 디자이너를 위한 문서 작성 기술",NA,"주진영","https://www.yes24.com/product/search?domain=ALL&query=%25EC%25A3%25BC%25EC%25A7%2584%25EC%2598%2581&authorNo=212804&author=주진영","성안당","https://www.yes24.com/product/search?&domain=ALL&company=%ec%84%b1%ec%95%88%eb%8b%b9&query=%25EC%2584%25B1%25EC%2595%2588%25EB%258B%25B9","2025년 01월","10","16,200","18,000","포인트적립900원",NA,NA,"판매지수 333",NA,NA,NA,NA,NA,"N",NA,"Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/140829584","2일 이내 (5/13, 화) 출고예정","게임 디자이너를 위한 문서 작성 기술게임 디자이너를 지망하는 많은 이들이 문서 정리의 효용성에 대해서 궁금해한다. 많은 경험자들은 문서를 팀원들이 모두 꼼꼼하게 읽지 않는다는 것을 알고 있고, 문서에 쓸 문..."
"게임","140182063","로드 오브 히어로즈 아트북",NA,"클로버게임즈㈜","https://www.yes24.com/product/search?domain=ALL&query=%25ED%2581%25B4%25EB%25A1%259C%25EB%25B2%2584%25EA%25B2%258C%25EC%259E%2584%25EC%25A6%2588%25E3%2588%259C&authorNo=478812&author=클로버게임즈㈜","다산코믹스","https://www.yes24.com/product/search?&domain=ALL&company=%eb%8b%a4%ec%82%b0%ec%bd%94%eb%af%b9%ec%8a%a4&query=%25EB%258B%25A4%25EC%2582%25B0%25EC%25BD%2594%25EB%25AF%25B9%25EC%258A%25A4","2025년 01월","10","38,700","43,000","포인트적립2,150원","1","10.0","판매지수 408",NA,NA,NA,NA,NA,"N",NA,"Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/140182063","내일 (5/12, 월) 도착예정","텀블벅 펀딩 목표 금액 2,871%의 신화,『로드 오브 히어로즈 아트북』 서점 정식 출간!클로버게임즈의 인기 모바일 RPG 게임 ‘로드 오브 히어로즈’는 플레이어가 아발론의 군주가 되어 세계를 변화시키기 위해 다..."
"게임","144193523","슈팅 게임 프로젝트",NA,"정찬용","https://www.yes24.com/product/search?domain=ALL&query=%25EC%25A0%2595%25EC%25B0%25AC%25EC%259A%25A9&authorNo=385376&author=정찬용","BOOKK(부크크)","https://www.yes24.com/product/search?&domain=ALL&company=BOOKK(%eb%b6%80%ed%81%ac%ed%81%ac)&query=BOOKK(%25EB%25B6%2580%25ED%2581%25AC%25ED%2581%25AC)","2025년 01월",NA,"25,000","25,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,"N",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/144193523","6일 이내 (5/17, 토) 출고예정","슈팅 게임의 기본을 학습하면서 유니티 엔진으로 프로젝트를 만들어 본다. 유니티게임제작 첫걸음에 수록되었던 슈팅 예제를 기반으로 유니티6용 프로젝트로 소개한다."
"게임","143640480","게임 엔진 리뷰",NA,"정찬용","https://www.yes24.com/product/search?domain=ALL&query=%25EC%25A0%2595%25EC%25B0%25AC%25EC%259A%25A9&authorNo=385376&author=정찬용","BOOKK(부크크)","https://www.yes24.com/product/search?&domain=ALL&company=BOOKK(%eb%b6%80%ed%81%ac%ed%81%ac)&query=BOOKK(%25EB%25B6%2580%25ED%2581%25AC%25ED%2581%25AC)","2025년 01월",NA,"20,000","20,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,"N",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/143640480","6일 이내 (5/17, 토) 출고예정","게임 엔진은 단순한 개발 도구를 넘어, 게임 창작자가 상상력을 현실로 전환하는 핵심 기술이다. 게임 엔진 간 비교와 이해를 돕기 위해 동일한 샘플 게임을 몇 개의 엔진에서 구현하는 과정도 수록했다. 게임 리포..."
"게임","140247254","언리얼 엔진 5를 사용한 건축 시각화","건축 시각화를 적용한 게임 배경 제작","루도비코 팔메리; 김제룡; 이보람","https://www.yes24.com/product/search?domain=ALL&query=%25EB%25A3%25A8%25EB%258F%2584%25EB%25B9%2584%25EC%25BD%2594%2520%25ED%258C%2594%25EB%25A9%2594%25EB%25A6%25AC&authorNo=479335&author=루도비코 팔메리; https://www.yes24.com/product/search?domain=ALL&query=%25EA%25B9%2580%25EC%25A0%259C%25EB%25A3%25A1&authorNo=248688&author=김제룡; https://www.yes24.com/product/search?domain=ALL&query=%25EC%259D%25B4%25EB%25B3%25B4%25EB%259E%258C&authorNo=479234&author=이보람","에이콘출판사","https://www.yes24.com/product/search?&domain=ALL&company=%ec%97%90%ec%9d%b4%ec%bd%98%ec%b6%9c%ed%8c%90%ec%82%ac&query=%25EC%2597%2590%25EC%259D%25B4%25EC%25BD%2598%25EC%25B6%259C%25ED%258C%2590%25EC%2582%25AC","2024년 12월","10","38,700","43,000","포인트적립2,150원",NA,NA,"판매지수 366",NA,NA,NA,NA,"34,400원","Y","34,400원","Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/140247254","2일 이내 (5/13, 화) 출고예정","언리얼 엔진 5는 게임 개발뿐만 아니라 영화나 건축 영역까지 사용 범위를 넓히고 있다. 특히 사실적이고 몰입감 있는 고품질 환경을 만들 수 있어 건축 영역에 활용되고 있다. 현실 같은 건축 렌더링으로 상호작용..."
"게임","141399736","게임 프로젝트 레퍼런스",NA,"정찬용","https://www.yes24.com/product/search?domain=ALL&query=%25EC%25A0%2595%25EC%25B0%25AC%25EC%259A%25A9&authorNo=385376&author=정찬용","BOOKK(부크크)","https://www.yes24.com/product/search?&domain=ALL&company=BOOKK(%eb%b6%80%ed%81%ac%ed%81%ac)&query=BOOKK(%25EB%25B6%2580%25ED%2581%25AC%25ED%2581%25AC)","2024년 12월",NA,"24,000","24,000",NA,NA,NA,"판매지수 12",NA,NA,NA,NA,NA,"N",NA,"N",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/141399736","6일 이내 (5/17, 토) 출고예정","유니티 게임엔진을 이용해 작은 게임 프로젝트를 완성해가면서 게임 제작 과정을 단계별로 설명한다.유니티 특유의 작업 방식과 C# 코드를 함께 다루어 게임 개발의 전반적인 이해를 돕고자 노력했다.유니티로 게임 ..."
"게임","141135385","게임 엔진 리포트",NA,"정찬일","https://www.yes24.com/product/search?domain=ALL&query=%25EC%25A0%2595%25EC%25B0%25AC%25EC%259D%25BC&authorNo=482069&author=정찬일","BOOKK(부크크)","https://www.yes24.com/product/search?&domain=ALL&company=BOOKK(%eb%b6%80%ed%81%ac%ed%81%ac)&query=BOOKK(%25EB%25B6%2580%25ED%2581%25AC%25ED%2581%25AC)","2024년 12월",NA,"20,000","20,000",NA,NA,NA,"판매지수 36",NA,NA,NA,NA,NA,"N",NA,"N",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/141135385","6일 이내 (5/17, 토) 출고예정","게임 엔진은 단순히 게임을 작동시키는 기술적 도구를 넘어, 창의적 아이디어를 구현하고 상상력을 현실로 전환하는 필수적인 플랫폼이다. 저는 이 책을 통해, 잘 알려진 게임 엔진뿐만 아니라 덜 알려진 엔진들까지..."
"게임","139707317","아케인 아트북","넷플릭스 시리즈 [아케인] 공식 아트북","엘리자베스 빈센텔리; 라이엇 게임즈; 정호운","https://www.yes24.com/product/search?domain=ALL&query=%25EC%2597%2598%25EB%25A6%25AC%25EC%259E%2590%25EB%25B2%25A0%25EC%258A%25A4%2520%25EB%25B9%2588%25EC%2584%25BC%25ED%2585%2594%25EB%25A6%25AC&authorNo=476564&author=엘리자베스 빈센텔리; https://www.yes24.com/product/search?domain=ALL&query=%25EB%259D%25BC%25EC%259D%25B4%25EC%2597%2587%2520%25EA%25B2%258C%25EC%259E%2584%25EC%25A6%2588&authorNo=298286&author=라이엇 게임즈; https://www.yes24.com/product/search?domain=ALL&query=%25EC%25A0%2595%25ED%2598%25B8%25EC%259A%25B4&authorNo=305790&author=정호운","제우미디어","https://www.yes24.com/product/search?&domain=ALL&company=%ec%a0%9c%ec%9a%b0%eb%af%b8%eb%94%94%ec%96%b4&query=%25EC%25A0%259C%25EC%259A%25B0%25EB%25AF%25B8%25EB%2594%2594%25EC%2596%25B4","2024년 12월",NA,"50,000","50,000",NA,"3","10.0","판매지수 3,048",NA,NA,NA,NA,NA,"N",NA,"N",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/139707317","내일 (5/12, 월) 도착예정","""리그 오브 레전드""의 화려한 세계관을 보여준 『아케인』그 예술적인 애니메이션의 모든 것을 담은 공식 아트북에미상 최우수 애니메이션상을 수상한 최초의 넷플릭스 시리즈 『아케인』은 평론가들의 호평과 팬들..."
"게임","142994820","골든래빗 잡학툰 9권 세트",NA,"윤진; 이영욱; 키두니스트; 돈미니; 우동닉; 김화인; 하얀쥐; 토박; 권정민; 이솔; 주형; 샤다라빠","https://www.yes24.com/product/search?domain=ALL&query=%25EC%259C%25A4%25EC%25A7%2584&authorNo=214072&author=윤진; https://www.yes24.com/product/search?domain=ALL&query=%25EC%259D%25B4%25EC%2598%2581%25EC%259A%25B1&authorNo=299572&author=이영욱; https://www.yes24.com/product/search?domain=ALL&query=%25ED%2582%25A4%25EB%2591%2590%25EB%258B%2588%25EC%258A%25A4%25ED%258A%25B8&authorNo=338790&author=키두니스트; https://www.yes24.com/product/search?domain=ALL&query=%25EB%258F%2588%25EB%25AF%25B8%25EB%258B%2588&authorNo=433495&author=돈미니; https://www.yes24.com/product/search?domain=ALL&query=%25EC%259A%25B0%25EB%258F%2599%25EB%258B%2589&authorNo=441938&author=우동닉; https://www.yes24.com/product/search?domain=ALL&query=%25EA%25B9%2580%25ED%2599%2594%25EC%259D%25B8&authorNo=449524&author=김화인; https://www.yes24.com/product/search?domain=ALL&query=%25ED%2595%2598%25EC%2596%2580%25EC%25A5%2590&authorNo=468357&author=하얀쥐; https://www.yes24.com/product/search?domain=ALL&query=%25ED%2586%25A0%25EB%25B0%2595&authorNo=478526&author=토박; https://www.yes24.com/product/search?domain=ALL&query=%25EA%25B6%258C%25EC%25A0%2595%25EB%25AF%25BC&authorNo=196527&author=권정민; https://www.yes24.com/product/search?domain=ALL&query=%25EC%259D%25B4%25EC%2586%2594&authorNo=214073&author=이솔; https://www.yes24.com/product/search?domain=ALL&query=%25EC%25A3%25BC%25ED%2598%2595&authorNo=354370&author=주형; https://www.yes24.com/product/search?domain=ALL&query=%25EC%2583%25A4%25EB%258B%25A4%25EB%259D%25BC%25EB%25B9%25A0&authorNo=435227&author=샤다라빠","골든래빗","https://www.yes24.com/product/search?&domain=ALL&company=%ea%b3%a8%eb%93%a0%eb%9e%98%eb%b9%97&query=%25EA%25B3%25A8%25EB%2593%25A0%25EB%259E%2598%25EB%25B9%2597","2024년 12월","10","167,050","184,500","포인트적립9,225원","152","9.8",NA,NA,NA,NA,NA,NA,"N",NA,"N",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/142994820","2일 이내 (5/13, 화) 출고예정",NA
