"category","goods_no","title","subtitle","author","author_url","publisher","publisher_url","publish_date","discount_rate","price_discount","price_original","point","review_count","review_score","sale_count","sale_status","event_title","event_period","tag","used_count","ebook_exist","ebook_price","preview_exist","revised_info","image_url","detail_url","delivery_info","description"
"오피스 활용","144699967","씽크톡톡 한글 2022","기초에서 활용까지 한 번에 배우는","도용화; 금미정","https://www.yes24.com/product/search?domain=ALL&query=%25EB%258F%2584%25EC%259A%25A9%25ED%2599%2594&authorNo=263988&author=도용화; https://www.yes24.com/product/search?domain=ALL&query=%25EA%25B8%2588%25EB%25AF%25B8%25EC%25A0%2595&authorNo=263989&author=금미정","웰북","https://www.yes24.com/product/search?&domain=ALL&company=%ec%9b%b0%eb%b6%81&query=%25EC%259B%25B0%25EB%25B6%2581","2025년 04월","10","9,000","10,000","포인트적립500원",NA,NA,"판매지수 84",NA,NA,NA,NA,NA,"N",NA,"Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/144699967","내일 (5/12, 월) 도착예정",NA
"오피스 활용","144699966","씽크톡톡 엑셀 2021","기초에서 활용까지 한 번에 배우는","도용화; 금미정","https://www.yes24.com/product/search?domain=ALL&query=%25EB%258F%2584%25EC%259A%25A9%25ED%2599%2594&authorNo=263988&author=도용화; https://www.yes24.com/product/search?domain=ALL&query=%25EA%25B8%2588%25EB%25AF%25B8%25EC%25A0%2595&authorNo=263989&author=금미정","웰북","https://www.yes24.com/product/search?&domain=ALL&company=%ec%9b%b0%eb%b6%81&query=%25EC%259B%25B0%25EB%25B6%2581","2025년 04월","10","9,000","10,000","포인트적립500원",NA,NA,"판매지수 42",NA,NA,NA,NA,NA,"N",NA,"Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/144699966","2일 이내 (5/13, 화) 출고예정",NA
"오피스 활용","144699965","씽크톡톡 파워포인트 2021","기초에서 활용까지 한 번에 배우는","도용화; 금미정","https://www.yes24.com/product/search?domain=ALL&query=%25EB%258F%2584%25EC%259A%25A9%25ED%2599%2594&authorNo=263988&author=도용화; https://www.yes24.com/product/search?domain=ALL&query=%25EA%25B8%2588%25EB%25AF%25B8%25EC%25A0%2595&authorNo=263989&author=금미정","웰북","https://www.yes24.com/product/search?&domain=ALL&company=%ec%9b%b0%eb%b6%81&query=%25EC%259B%25B0%25EB%25B6%2581","2025년 04월","10","9,000","10,000","포인트적립500원",NA,NA,"판매지수 126",NA,NA,NA,NA,NA,"N",NA,"Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/144699965","2일 이내 (5/13, 화) 출고예정",NA
"오피스 활용","144690287","할 수 있다! 한글 2022 기초",NA,"김현정","https://www.yes24.com/product/search?domain=ALL&query=%25EA%25B9%2580%25ED%2598%2584%25EC%25A0%2595&authorNo=453387&author=김현정","시대인","https://www.yes24.com/product/search?&domain=ALL&company=%ec%8b%9c%eb%8c%80%ec%9d%b8&query=%25EC%258B%259C%25EB%258C%2580%25EC%259D%25B8","2025년 04월","10","10,800","12,000","포인트적립600원","3","10.0","판매지수 708",NA,NA,NA,NA,"8,400원","Y","8,400원","N",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/144690287","2일 이내 (5/13, 화) 출고예정","오피스, 왕초보도 문제없다! 한글 2022의 화면 구성부터다양한 문서 작성 방법까지!초보자를 위한 ‘찐’ 한글 입문서이 책은 한글 2022의 화면 구성에서부터 다양한 문서 작성법을 쉽게 배울 수 있는 한글 오피스 ..."
"오피스 활용","143533211","선생님을 위한 8282 업무 자동화 with AI+파이썬+노코드","학교 수업·행정 자동화의 모든 것! 선생님을 위한 72가지 업무 혁신 가이드","강우혁; 김송희; 서승희; 송석리; 한솔; 한준구; 황수빈","https://www.yes24.com/product/search?domain=ALL&query=%25EA%25B0%2595%25EC%259A%25B0%25ED%2598%2581&authorNo=282535&author=강우혁; https://www.yes24.com/product/search?domain=ALL&query=%25EA%25B9%2580%25EC%2586%25A1%25ED%259D%25AC&authorNo=489020&author=김송희; https://www.yes24.com/product/search?domain=ALL&query=%25EC%2584%259C%25EC%258A%25B9%25ED%259D%25AC&authorNo=369764&author=서승희; https://www.yes24.com/product/search?domain=ALL&query=%25EC%2586%25A1%25EC%2584%259D%25EB%25A6%25AC&authorNo=259610&author=송석리; https://www.yes24.com/product/search?domain=ALL&query=%25ED%2595%259C%25EC%2586%2594&authorNo=489023&author=한솔; https://www.yes24.com/product/search?domain=ALL&query=%25ED%2595%259C%25EC%25A4%2580%25EA%25B5%25AC&authorNo=455889&author=한준구; https://www.yes24.com/product/search?domain=ALL&query=%25ED%2599%25A9%25EC%2588%2598%25EB%25B9%2588&authorNo=331547&author=황수빈","골든래빗","https://www.yes24.com/product/search?&domain=ALL&company=%ea%b3%a8%eb%93%a0%eb%9e%98%eb%b9%97&query=%25EA%25B3%25A8%25EB%2593%25A0%25EB%259E%2598%25EB%25B9%2597","2025년 04월","10","25,200","28,000","포인트적립1,400원","6","10.0","판매지수 4,083",NA,"월간 개발자 2025년 5월호","(25.04.30 ~ 25.05.30)","#크레마클럽에있어요","22,400원","Y","22,400원","Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/143533211","내일 (5/12, 월) 도착예정","나이스도, 한글도, 엑셀도 손쉽게 그리고 순식간에!수업 준비도! 행정 처리도! 혁신적인 업무 자동화를 원한다면72가지 미친 자동화 예제 지금 만나보자!선생님의 업무 부담을 획기적으로 줄여줄 실전 가이드, 『선..."
"오피스 활용","144073133","공여사들의 엑셀 혁명 with 챗GPT","암기 NO! 복잡 NO! 압도적 실용성 YES! 실무 엑셀 기본기+챗GPT 활용법","공여사들","https://www.yes24.com/product/search?domain=ALL&query=%25EA%25B3%25B5%25EC%2597%25AC%25EC%2582%25AC%25EB%2593%25A4&authorNo=339848&author=공여사들","한빛미디어","https://www.yes24.com/product/search?&domain=ALL&company=%ed%95%9c%eb%b9%9b%eb%af%b8%eb%94%94%ec%96%b4&query=%25ED%2595%259C%25EB%25B9%259B%25EB%25AF%25B8%25EB%2594%2594%25EC%2596%25B4","2025년 03월","10","18,900","21,000","포인트적립1,050원","35","9.9","판매지수 8,991",NA,"[대학생X취준생] 오늘부터 진짜 달라집니다! - 스티키 폴딩북/젤펜/파우치","(25.04.01 ~ 25.06.30)",NA,"15,120원","Y","15,120원","Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/144073133","내일 (5/12, 월) 도착예정","37만 구독자의 랜선 사수 공여사들의 실무 엑셀 입문서!패스트캠퍼스 BEST 강의를 책으로!대기업 핵심인재 출신 엑셀 유튜버 공여사들이 선보이는 실무 엑셀 입문서다. 유튜브에서 37만 구독자의 엑셀 고충을 ‘조져..."
"오피스 활용","143310229","한글2022 작품만들기",NA,"창의콘텐츠연구소","https://www.yes24.com/product/search?domain=ALL&query=%25EC%25B0%25BD%25EC%259D%2598%25EC%25BD%2598%25ED%2585%2590%25EC%25B8%25A0%25EC%2597%25B0%25EA%25B5%25AC%25EC%2586%258C&authorNo=266564&author=창의콘텐츠연구소","해람북스","https://www.yes24.com/product/search?&domain=ALL&company=%ed%95%b4%eb%9e%8c%eb%b6%81%ec%8a%a4&query=%25ED%2595%25B4%25EB%259E%258C%25EB%25B6%2581%25EC%258A%25A4","2025년 03월","10","12,600","14,000","포인트적립700원",NA,NA,"판매지수 423",NA,NA,NA,NA,NA,"N",NA,"N",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/143310229","내일 (5/12, 월) 도착예정","“하나뿐인 나만의 작품 만들기”OA마스터 시리즈는 다양한 기능을 사용하여 나만의 작품을 만들 수 있는 OA심화 교재이다. 주요 기능을 활용하여 재미있고 실용적인 작품을 만들어 볼 수 있도록 내용을 구성하여, ..."
"오피스 활용","142271059","쉽게 배우는 MS Project 2024",NA,"안재성","https://www.yes24.com/product/search?domain=ALL&query=%25EC%2595%2588%25EC%259E%25AC%25EC%2584%25B1&authorNo=189202&author=안재성","제이에스캠퍼스","https://www.yes24.com/product/search?&domain=ALL&company=%ec%a0%9c%ec%9d%b4%ec%97%90%ec%8a%a4%ec%ba%a0%ed%8d%bc%ec%8a%a4+&query=%25EC%25A0%259C%25EC%259D%25B4%25EC%2597%2590%25EC%258A%25A4%25EC%25BA%25A0%25ED%258D%25BC%25EC%258A%25A4%2520","2025년 03월","5","42,750","45,000","포인트적립900원",NA,NA,"판매지수 144",NA,NA,NA,NA,NA,"N",NA,"N",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/142271059","내일 (5/12, 월) 도착예정","『쉽게 배우는 MS Project 2024』는 초보자도 MS Project를 사용할 수 있도록 프로젝트 관리개념을 정리한 책이다. 이론과 실습을 담아 보다 쉽게 MS Project를 활용할 수 있도록 도와준다. Microsoft Project를 초..."
"오피스 활용","143484839","작품만들기 파포 2021","뚝딱 뚝딱","박수희; KIE기획연구실","https://www.yes24.com/product/search?domain=ALL&query=%25EB%25B0%2595%25EC%2588%2598%25ED%259D%25AC&authorNo=488797&author=박수희; https://www.yes24.com/product/search?domain=ALL&query=KIE%25EA%25B8%25B0%25ED%259A%258D%25EC%2597%25B0%25EA%25B5%25AC%25EC%258B%25A4&authorNo=273587&author=KIE기획연구실","아카데미소프트","https://www.yes24.com/product/search?&domain=ALL&company=%ec%95%84%ec%b9%b4%eb%8d%b0%eb%af%b8%ec%86%8c%ed%94%84%ed%8a%b8&query=%25EC%2595%2584%25EC%25B9%25B4%25EB%258D%25B0%25EB%25AF%25B8%25EC%2586%258C%25ED%2594%2584%25ED%258A%25B8","2025년 03월","10","12,600","14,000","포인트적립700원",NA,NA,"판매지수 132",NA,NA,NA,NA,NA,"N",NA,"N",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/143484839","2일 이내 (5/13, 화) 출고예정","2025년 새로운 버전의 작품만들기 시리즈 중 파워포인트 2021 버전으로 우리나라 구석 구석을 탐험하는 내용으로 재미있게 구성되어 있다."
"오피스 활용","142994701","정말 쉽네? 챗GPT 구글 업무 자동화 + 이게 되네? 업무 자동화 미친 활용 앱스 스크립트 with 챗GPT + 파이썬 업무 자동화 일잘러 되기 + 챗GPT 세트",NA,"서휘승; 메이허; 송요창","https://www.yes24.com/product/search?domain=ALL&query=%25EC%2584%259C%25ED%259C%2598%25EC%258A%25B9&authorNo=473211&author=서휘승; https://www.yes24.com/product/search?domain=ALL&query=%25EB%25A9%2594%25EC%259D%25B4%25ED%2597%2588&authorNo=479296&author=메이허; https://www.yes24.com/product/search?domain=ALL&query=%25EC%2586%25A1%25EC%259A%2594%25EC%25B0%25BD&authorNo=486500&author=송요창","골든래빗","https://www.yes24.com/product/search?&domain=ALL&company=%ea%b3%a8%eb%93%a0%eb%9e%98%eb%b9%97&query=%25EA%25B3%25A8%25EB%2593%25A0%25EB%259E%2598%25EB%25B9%2597","2025년 03월","10","82,800","92,000","포인트적립4,600원","6","10.0",NA,NA,NA,NA,NA,NA,"N",NA,"N",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/142994701","내일 (5/12, 월) 도착예정",NA
"오피스 활용","142787946","정말 쉽네? 챗GPT 구글 업무 자동화","이메일 대량 발송, 정기 발송, 구글폼 자동화, 알림봇 만들기, 구글 시트 자동화, 앱 만들기+배포, 챗GPT 코드 작성 노하우!","송요창","https://www.yes24.com/product/search?domain=ALL&query=%25EC%2586%25A1%25EC%259A%2594%25EC%25B0%25BD&authorNo=486500&author=송요창","골든래빗","https://www.yes24.com/product/search?&domain=ALL&company=%ea%b3%a8%eb%93%a0%eb%9e%98%eb%b9%97&query=%25EA%25B3%25A8%25EB%2593%25A0%25EB%259E%2598%25EB%25B9%2597","2025년 03월","10","21,600","24,000","포인트적립1,200원","1","10.0","판매지수 1,686",NA,"월간 개발자 2025년 5월호","(25.04.30 ~ 25.05.30)","#크레마클럽에있어요","19,200원","Y","19,200원","N",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/142787946","내일 (5/12, 월) 도착예정","구글 앱스 스크립트와 챗GPT로 자동화하는 54가지 실전 예제 수록!업무 시간은 반으로, 업무 효율은 두 배로~!""챗GPT로 구글 업무 자동화가 가능하다고?"" 챗GPT는 이제 단순한 AI 비서가 아니다. 구글 웍스와 결합하..."
"오피스 활용","142865133","와그작 파포 2021 AI+인터넷",NA,"놀이교육콘텐츠랩","https://www.yes24.com/product/search?domain=ALL&query=%25EB%2586%2580%25EC%259D%25B4%25EA%25B5%2590%25EC%259C%25A1%25EC%25BD%2598%25ED%2585%2590%25EC%25B8%25A0%25EB%259E%25A9&authorNo=367304&author=놀이교육콘텐츠랩","마린북스","https://www.yes24.com/product/search?&domain=ALL&company=%eb%a7%88%eb%a6%b0%eb%b6%81%ec%8a%a4&query=%25EB%25A7%2588%25EB%25A6%25B0%25EB%25B6%2581%25EC%258A%25A4","2025년 02월","10","12,600","14,000","포인트적립700원",NA,NA,"판매지수 918",NA,NA,NA,NA,NA,"N",NA,"Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/142865133","내일 (5/12, 월) 도착예정","와우! 그대로만 따라하면 작품이 된다!와그작 시리즈는 인공지능+인터넷+OA프로그램이 함께 접목되어있는 도서이다. 디지털 융합을 기반으로 ‘AI’, ‘인터넷’, ‘OA 프로그램’을 점목하여, 내가 원하는 이미지를..."
"오피스 활용","142865129","와그작 한글 2022 AI+인터넷",NA,"놀이교육콘텐츠랩","https://www.yes24.com/product/search?domain=ALL&query=%25EB%2586%2580%25EC%259D%25B4%25EA%25B5%2590%25EC%259C%25A1%25EC%25BD%2598%25ED%2585%2590%25EC%25B8%25A0%25EB%259E%25A9&authorNo=367304&author=놀이교육콘텐츠랩","마린북스","https://www.yes24.com/product/search?&domain=ALL&company=%eb%a7%88%eb%a6%b0%eb%b6%81%ec%8a%a4&query=%25EB%25A7%2588%25EB%25A6%25B0%25EB%25B6%2581%25EC%258A%25A4","2025년 02월","10","12,600","14,000","포인트적립700원",NA,NA,"판매지수 432",NA,NA,NA,NA,NA,"N",NA,"Y",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/142865129","2일 이내 (5/13, 화) 출고예정","와우! 그대로만 따라하면 작품이 된다!와그작 시리즈는 인공지능+인터넷+OA프로그램이 함께 접목되어있는 도서이다. 디지털 융합을 기반으로 ‘AI’, ‘인터넷’, ‘OA 프로그램’을 점목하여, 내가 원하는 이미지를..."
"오피스 활용","142767299","eTest Professionals와 함께하는 엑셀 2021",NA,"임창인; 권영희","https://www.yes24.com/product/search?domain=ALL&query=%25EC%259E%2584%25EC%25B0%25BD%25EC%259D%25B8&author=%ec%9e%84%ec%b0%bd%ec%9d%b8; https://www.yes24.com/product/search?domain=ALL&query=%25EA%25B6%258C%25EC%2598%2581%25ED%259D%25AC&author=%ea%b6%8c%ec%98%81%ed%9d%ac","연두에디션","https://www.yes24.com/product/search?&domain=ALL&company=%ec%97%b0%eb%91%90%ec%97%90%eb%94%94%ec%85%98&query=%25EC%2597%25B0%25EB%2591%2590%25EC%2597%2590%25EB%2594%2594%25EC%2585%2598","2025년 02월",NA,"18,000","18,000",NA,NA,NA,NA,NA,NA,NA,NA,"15,300원","Y","15,300원","N",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/142767299","2일 이내 (5/13, 화) 출고예정","e-Test Professionals와 함께하는 엑셀 2021. 현시점 가장 최신 버전으로 출판된 최고의 학습 파트너로, 실전처럼 구성된 모의고사와 문제 풀이로 약점을 정확히 파악하고, 효율적인 학습을 할 수 있다. 최신 문제 ..."
"오피스 활용","142786679","코딩(엔트리)+파포2021(한쇼2022)","This is Coding 학교편","KIE기획연구실","https://www.yes24.com/product/search?domain=ALL&query=KIE%25EA%25B8%25B0%25ED%259A%258D%25EC%2597%25B0%25EA%25B5%25AC%25EC%258B%25A4&author=KIE%ea%b8%b0%ed%9a%8d%ec%97%b0%ea%b5%ac%ec%8b%a4","코딩이지","https://www.yes24.com/product/search?&domain=ALL&company=%ec%bd%94%eb%94%a9%ec%9d%b4%ec%a7%80&query=%25EC%25BD%2594%25EB%2594%25A9%25EC%259D%25B4%25EC%25A7%2580","2025년 02월","10","12,600","14,000","포인트적립700원",NA,NA,"판매지수 186",NA,NA,NA,NA,NA,"N",NA,"N",NA,"https://image.yes24.com/momo/Noimg_L.jpg","https://www.yes24.com/product/goods/142786679","내일 (5/12, 월) 도착예정",NA
